4809	10275
4809	10292
4809	10329
4809	10357
4809	10363
4809	10365
4809	10371
4809	10377
4809	10385
4809	10408
4809	10418
4809	10419
4809	10424
4809	10495
4809	10502
4809	10505
4809	10515
4809	10520
4809	10528
4809	10532
4809	10540
4809	10542
4809	10556
4809	10573
4809	10589
4809	10624
4809	10630
4809	10636
4809	10637
4809	10644
4809	10646
4809	10650
4809	10668
4809	10675
4809	10690
4809	10699
4809	10956
4809	10958
4809	10974
4809	11069
4809	11078
4809	11088
4809	11091
4809	11101
4809	11116
4809	11126
4809	11166
4809	11218
4809	11269
4809	11288
4809	11292
4809	11302
4809	11315
4809	11340
4809	11341
4809	11374
4809	11402
4809	11417
4809	11463
4809	11477
4809	11566
4809	11587
4809	11591
4809	11603
4809	11657
4809	11659
4809	11664
4809	11740
4809	11760
4809	11763
4809	11776
4809	11781
4809	11782
4809	11800
4809	11801
4809	11963
4809	11990
4809	12134
4809	12136
4809	12176
4809	12319
4809	12332
4809	12582
4809	12693
4809	12725
4809	13033
4809	13316
4809	13366
4809	13394
4809	13401
4809	13579
4809	13584
4809	13606
4809	13650
4809	13805
4809	13820
4809	14005
4809	14318
4809	14537
4809	14654
4809	14670
4809	14688
4809	14696
4809	14710
4809	14781
4809	14787
4809	14788
4809	14944
4809	15057
4809	15304
4809	15336
4809	15494
4809	15496
4809	15674
4809	15706
4809	15829
4809	15835
4809	15850
4809	15908
4809	15918
4809	15920
4809	15924
4809	102
4809	138
4809	702
4809	775
4809	1183
4809	2019
4809	2680
4809	2754
4809	2815
4809	2897
4809	2910
4809	2933
4809	3058
4809	3308
4809	3312
4809	3331
4809	3347
4809	3377
4809	3379
4809	3444
4809	3454
4809	3618
4809	4284
4809	4368
4809	4492
4809	4939
4809	5217
4809	5510
4809	6180
4809	7093
4809	7136
4809	7155
4809	7156
4809	7206
4809	7616
4809	7706
4809	7738
4809	7760
4809	7784
4809	7798
4809	7811
4809	7823
4809	7830
4809	7855
4809	7901
4809	7929
4809	7956
4809	9246
4809	9689
4809	9706
4809	9718
4809	9727
4809	9755
4809	9836
4809	9837
4809	9884
4809	9957
4809	9988
4809	10119
4809	10120
4809	10132
4809	10185
4809	10209
4809	10211
4809	10259
4809	10298
4809	10813
4809	10964
4809	11003
4809	11012
4809	11096
4809	11128
4809	11141
4809	11286
4809	11326
4809	11352
4809	11430
4809	11433
4809	11434
4809	11457
4809	11482
4809	11494
4809	11495
4809	11501
4809	11530
4809	11575
4809	11755
4809	12064
4809	12206
4809	12215
4809	12258
4809	12268
4809	12271
4809	12274
4809	12277
4809	12282
4809	12311
4809	12318
4809	12336
4809	12369
4809	12398
4809	12437
4809	12444
4809	12483
4809	12485
4809	12528
4809	12543
4809	12763
4809	12785
4809	12877
4809	12900
4809	13019
4809	13146
4809	13230
4809	13241
4809	13286
4809	13346
4809	13348
4809	13461
4809	13473
4809	13484
4809	13505
4809	13508
4809	13515
4809	13516
4809	13523
4809	13536
4809	13544
4809	13872
4809	13882
4809	14045
4809	14061
4809	14062
4809	14080
4809	14082
4809	14085
4809	14117
4809	14123
4809	14145
4809	14191
4809	14197
4809	14205
4809	14215
4809	14218
4809	14233
4809	14372
4809	14388
4809	14397
4809	14439
4809	14451
4809	14506
4809	14511
4809	14514
4809	14541
4809	14786
4809	14886
4809	15322
4809	15406
4809	15505
4809	15518
4809	15520
4809	15558
4809	15575
4809	15616
4809	15715
4809	15716
4809	15725
4809	15726
4809	15727
4809	15735
4809	15736
4809	15883
4809	15896
4809	229
4809	255
4809	292
4809	294
4809	295
4809	302
4809	307
4809	309
4809	315
4809	329
4809	343
4809	344
4809	352
4809	402
4809	412
4809	426
4809	470
4809	514
4809	564
4809	567
4809	576
4809	593
4809	643
4809	645
4809	712
4809	956
4809	981
4809	1226
4809	1408
4809	1499
4809	1541
4809	1613
4809	1651
4809	1684
4809	1706
4809	1761
4809	1765
4809	1772
4809	1810
4809	1818
4809	1832
4809	1859
4809	1866
4809	1877
4809	1889
4809	1965
4809	2108
4809	2222
4809	2245
4809	2371
4809	2376
4809	2390
4809	2417
4809	2446
4809	2461
4809	2492
4809	2499
4809	2524
4809	2527
4809	2534
4809	2573
4809	2597
4809	2599
4809	2605
4809	2622
4809	2640
5394	4809
5394	10237
5394	13568
5394	13746
5394	13867
5394	13934
5394	15226
5394	74
5394	2186
5394	7640
5394	10415
5394	12171
5394	2820
5394	3752
5394	5453
5394	6223
5394	6367
5394	6386
5394	6668
5394	7187
5394	7911
5394	8038
5394	10624
5394	10699
5394	11520
9832	3712
9832	4809
9832	5394
9832	10237
9832	13568
9832	74
9832	2186
9832	7640
9832	10415
9832	11110
9832	12171
9832	12211
9832	3485
9832	4088
9832	6223
9832	7187
9832	7911
9832	10292
9832	10424
10127	13867
10127	74
10127	12171
10127	5300
10237	3712
10237	13568
10237	74
10237	2186
10237	3752
10237	6223
10237	7970
10237	10699
10237	15057
12187	74
12187	2186
12187	12171
12187	12440
12187	3485
12187	4168
12187	4330
12187	4954
12187	5453
12187	5638
12187	6367
12187	6386
12187	6460
12187	6968
12187	7290
12187	7442
12187	8038
12187	8118
12187	10292
12187	10424
12187	10609
12187	10620
12187	10624
12187	10956
12187	11293
12187	11302
12187	11395
12187	11401
12187	11481
12187	14711
12187	14742
12187	1222
12187	1224
12187	3308
12187	10178
13456	3712
13456	4809
13456	13620
13456	13934
13456	15226
13456	74
13456	2186
13456	4411
13456	7640
13456	10198
13456	10578
13456	12211
13456	12440
13456	1808
13456	2734
13456	2826
13456	3485
13456	3752
13456	3959
13456	4145
13456	4168
13456	6183
13456	6208
13456	6211
13456	6223
13456	6235
13456	6237
13456	6294
13456	6331
13456	6367
13456	6460
13456	6531
13456	6590
13456	6648
13456	7770
13456	7911
13456	7937
13456	8038
13456	8042
13456	8102
13456	8107
13456	8216
13456	10357
13456	10424
13456	10542
13456	10566
13456	10568
13456	10596
13456	11166
13456	11258
13568	3712
13568	4809
13568	12187
13568	13456
13568	13620
13568	13746
13568	13934
13568	15226
13568	700
13568	1253
13568	1583
13568	4411
13568	5521
13568	5564
13568	5676
13568	5884
13568	6234
13568	7640
13568	10198
13568	10223
13568	10415
13568	10533
13568	10578
13568	10713
13568	11197
13568	11824
13568	11835
13568	12054
13568	12143
13568	12171
13568	12211
13568	12220
13568	12262
13568	12373
13568	12440
13568	13046
13568	13065
13568	13676
13568	1808
13568	1822
13568	1833
13568	2285
13568	2663
13568	2734
13568	3485
13568	3752
13568	3762
13568	3886
13568	3932
13568	3969
13568	4124
13568	4145
13568	4238
13568	4449
13568	5327
13568	5453
13568	5638
13568	5920
13568	5958
13568	6208
13568	6211
13568	6217
13568	6223
13568	6237
13568	6327
13568	6367
13568	6545
13568	6590
13568	7187
13568	7290
13568	7365
13568	7409
13568	7442
13568	7539
13568	7556
13568	7647
13568	7759
13568	7970
13568	8034
13568	8038
13568	8070
13568	8107
13568	8132
13568	10275
13568	10292
13568	10344
13568	10419
13568	10424
13568	10470
13568	10532
13568	10539
13568	10541
13568	10542
13568	10566
13568	10575
13568	10615
13568	10624
13568	10637
13568	10662
13568	10666
13568	10699
13568	10974
13568	10981
13568	11091
13568	11137
13568	11166
13568	11218
13568	11226
13568	11241
13568	11258
13568	11269
13568	11302
13568	11315
13568	11385
13568	11406
13568	11465
13568	12960
13568	13033
13568	14237
13568	14630
13568	14665
13568	14711
13568	14731
13568	14944
13568	15057
13568	15304
13568	15655
13568	15674
13568	15700
13568	15829
13568	15835
13568	138
13568	775
13568	1183
13568	3308
13568	3379
13568	3605
13568	4284
13568	4490
13568	5467
13568	7093
13568	7453
13568	7529
13568	7830
13568	7929
13568	9608
13568	9704
13568	9718
13568	9719
13568	9836
13568	10174
13568	10178
13568	10199
13568	10259
13568	11012
13568	11433
13568	11457
13568	11493
13568	11494
13568	11495
13568	11501
13568	12064
13568	12215
13568	12272
13568	12311
13568	12348
13568	12763
13568	13241
13568	14045
13568	14061
13568	14085
13568	14117
13568	14145
13568	14480
13568	15715
13568	15733
13568	15735
13568	295
13568	302
13568	329
13568	426
13568	956
13568	981
13568	1810
13568	2245
13620	10237
13620	13934
13620	15226
13620	74
13620	1253
13620	1583
13620	2186
13620	4355
13620	4411
13620	6234
13620	7640
13620	10415
13620	11133
13620	11197
13620	12171
13620	12373
13620	13046
13620	13676
13620	15794
13620	15867
13620	3485
13620	3752
13620	3932
13620	4032
13620	4168
13620	5453
13620	5920
13620	6065
13620	6208
13620	6337
13620	6367
13620	6386
13620	6590
13620	6832
13620	7187
13620	7442
13620	7473
13620	7911
13620	8038
13620	10292
13620	10309
13620	10344
13620	10357
13620	10365
13620	10424
13620	10476
13620	10565
13620	10575
13620	10616
13620	10658
13620	10699
13620	10958
13620	11091
13620	11105
13620	11241
13620	11293
13620	11385
13620	11465
13620	11566
13620	13316
13620	13526
13620	13820
13620	14188
13620	14630
13620	14711
13620	14742
13620	15057
13620	15920
13620	138
13620	611
13620	612
13620	614
13620	623
13620	626
13620	3047
13620	3373
13620	4284
13620	5191
13620	5501
13620	6773
13620	7823
13620	7929
13620	9004
13620	9403
13620	9608
13620	10132
13620	10138
13620	10178
13620	11352
13620	11363
13620	11433
13620	11457
13620	11494
13620	11495
13620	11504
13620	12311
13620	12348
13620	12483
13620	12877
13620	12924
13620	13514
13620	13536
13620	14334
13620	14336
13620	14456
13620	15518
13620	412
13620	477
13620	559
13620	981
13620	1651
13620	1757
13620	2404
13620	2527
13620	2597
13620	2613
13746	9832
13746	13620
13746	74
13746	10415
13746	10443
13746	5300
13746	6331
13746	6386
13746	7424
13746	7438
13746	7480
13746	8038
13746	10292
13746	10424
13746	10514
13746	10624
13746	10643
13746	10699
13746	11137
13746	11269
13746	13569
13746	13571
13746	13642
13746	13649
13746	13659
13746	13669
13746	13672
13746	13710
13746	13734
13746	14107
13746	14140
13746	14160
13746	14350
13746	14691
13746	14692
13746	15989
13746	775
13746	1222
13746	3047
13746	3588
13746	3595
13746	3709
13746	3721
13746	3728
13746	3731
13746	5263
13746	7830
13746	8642
13746	9704
13746	9705
13746	12272
13746	255
13810	10415
13867	4809
13867	12187
13867	13568
13867	13934
13867	74
13867	1583
13867	1953
13867	5564
13867	10415
13867	12143
13867	12211
13867	12262
13867	13046
13867	1808
13867	2734
13867	3485
13867	3561
13867	5300
13867	6208
13867	6367
13867	6590
13867	7911
13867	10424
13867	10539
13867	10542
13867	10575
13867	11199
13867	14742
13934	74
13934	4411
13934	7640
13934	11197
13934	3485
13934	3574
13934	4168
13934	5300
13934	5453
13934	6065
13934	6237
13934	6337
13934	6367
13934	6386
13934	6590
13934	7187
13934	7409
13934	7442
13934	7473
13934	8038
13934	10292
13934	10357
13934	10424
13934	10427
13934	10539
13934	10699
13934	11091
13934	12410
13934	12433
13934	12460
13934	12463
13934	12468
13934	12470
13934	12474
13934	12475
13934	12477
13934	12600
13934	13406
13934	14630
13934	14674
13934	14711
13934	15202
13934	15218
13934	15219
13934	15220
13934	15221
13934	15222
13934	15223
13934	15225
13934	15829
13934	1222
13934	3308
13934	3622
13934	4083
13934	4223
13934	4224
13934	4501
13934	4513
13934	4514
13934	4517
13934	4530
13934	4939
13934	5467
13934	7155
13934	8739
13934	8766
13934	8925
13934	9836
13934	10120
13934	10178
13934	11433
13934	11501
13934	12348
13934	12924
13934	13536
13934	14506
13934	1651
14002	12187
14002	13568
14002	13867
14002	13934
14002	74
14002	2186
14002	10415
14002	12211
14092	13934
14092	74
14092	2186
14092	5300
14092	7442
14092	8038
14092	10424
14092	11990
14092	14711
15226	13934
15226	74
15226	1583
15226	1779
15226	2186
15226	4411
15226	6234
15226	7640
15226	10415
15226	10510
15226	11133
15226	11197
15226	12576
15226	15794
15226	15867
15226	2734
15226	3752
15226	4124
15226	4168
15226	5453
15226	5638
15226	5924
15226	5954
15226	6011
15226	6020
15226	6208
15226	6223
15226	6237
15226	6337
15226	6367
15226	6386
15226	6832
15226	6968
15226	7186
15226	7187
15226	7412
15226	7442
15226	8028
15226	8038
15226	8172
15226	10292
15226	10336
15226	10414
15226	10424
15226	10542
15226	10575
15226	10598
15226	10699
15226	10956
15226	10990
15226	11042
15226	11088
15226	11091
15226	11101
15226	11137
15226	11177
15226	11188
15226	11189
15226	11293
15226	11306
15226	11387
15226	11465
15226	11547
15226	11961
15226	11971
15226	12033
15226	13394
15226	14005
15226	14188
15226	14318
15226	14630
15226	14674
15226	14711
15226	15674
15226	1222
15226	2672
15226	2680
15226	6773
15226	11433
15226	12521
15226	12877
15226	412
15513	12187
15513	4411
15513	10198
15513	12605
74	3712
74	12187
74	13568
74	700
74	1583
74	2186
74	5564
74	6234
74	7640
74	10415
74	12143
74	12211
74	13065
74	1808
74	2820
74	3561
74	4032
74	4145
74	4954
74	5300
74	5374
74	5453
74	5920
74	6208
74	6223
74	6237
74	6367
74	6460
74	6832
74	7539
74	7759
74	7900
74	7911
74	7970
74	8044
74	8102
74	8107
74	10336
74	10363
74	10424
74	10539
74	10575
74	10637
74	10699
74	11091
74	11125
74	11241
74	11269
74	11302
74	11311
74	11395
74	11465
74	13366
74	14630
74	14688
74	14711
74	15304
74	15674
74	2754
74	7929
74	11407
74	11433
74	11457
74	11493
74	11501
74	12311
74	12348
74	12785
74	12924
74	13508
74	13514
74	14045
74	14439
74	14502
74	15312
74	15518
74	517
74	559
74	1336
74	1757
74	1761
74	2152
700	13456
700	13867
700	74
700	7640
700	10415
700	10713
700	13046
700	4168
700	5488
700	10424
700	11293
1253	3712
1253	12187
1253	13867
1253	13934
1253	74
1253	1583
1253	5564
1253	7640
1253	10415
1253	12171
1253	1808
1253	4168
1253	4954
1253	10627
1583	5300
1583	5453
1583	7511
1583	10424
1583	10699
1583	13803
1583	14742
1583	15498
1583	12444
1674	4809
1674	2186
1674	10349
1674	10415
1674	5638
1674	5663
1674	5671
1674	5682
1674	7268
1674	7442
1674	8172
1674	14705
1779	3808
1779	3904
1779	5122
1779	5142
1779	7424
1779	8172
1779	11091
1779	14630
1779	15057
1779	1224
1779	9706
1779	12311
1779	14509
1779	2597
1953	4809
1953	74
1953	5676
1953	5165
1953	6237
1953	6367
1953	7560
1953	7607
1953	7641
1953	7656
1953	8063
1953	10292
1953	10424
1953	11990
1953	12588
1953	12855
1953	12916
1953	13270
1953	13300
1953	13302
1953	13303
1953	13308
1953	776
1953	10178
1953	11183
1953	11329
2186	4809
2186	13568
2186	13867
2186	13934
2186	74
2186	1253
2186	1583
2186	1953
2186	4411
2186	5833
2186	6234
2186	7640
2186	10415
2186	11197
2186	12143
2186	12211
2186	12262
2186	12313
2186	12373
2186	12806
2186	13046
2186	13065
2186	1742
2186	1808
2186	2734
2186	3533
2186	3542
2186	3752
2186	3886
2186	3932
2186	4105
2186	4145
2186	4168
2186	4303
2186	4449
2186	4627
2186	4800
2186	4941
2186	5300
2186	5453
2186	5638
2186	5891
2186	5920
2186	6065
2186	6208
2186	6211
2186	6223
2186	6367
2186	6386
2186	6542
2186	6549
2186	7121
2186	7187
2186	7365
2186	7484
2186	7556
2186	7603
2186	7647
2186	7759
2186	7970
2186	8038
2186	8207
2186	10245
2186	10292
2186	10336
2186	10385
2186	10424
2186	10542
2186	10575
2186	10624
2186	10690
2186	10699
2186	11091
2186	11137
2186	11166
2186	11218
2186	11241
2186	11258
2186	11269
2186	11280
2186	11302
2186	11315
2186	11371
2186	11395
2186	11406
2186	11417
2186	11475
2186	11527
2186	11772
2186	11990
2186	12009
2186	12012
2186	12013
2186	12017
2186	12018
2186	12021
2186	12033
2186	12056
2186	12058
2186	12059
2186	12080
2186	12089
2186	13366
2186	13584
2186	14182
2186	14630
2186	14674
2186	14711
2186	14781
2186	14787
2186	14788
2186	14857
2186	15080
2186	15336
2186	15673
2186	15700
2186	15829
2186	15905
2186	15918
2186	15924
2186	15938
2186	321
2186	327
2186	1224
2186	2493
2186	3605
2186	3618
2186	3622
2186	4256
2186	4284
2186	4490
2186	5343
2186	5467
2186	7830
2186	7929
2186	7981
2186	8272
2186	9324
2186	9608
2186	9685
2186	9699
2186	9700
2186	9704
2186	9705
2186	9706
2186	9718
2186	9719
2186	9726
2186	9836
2186	10119
2186	10167
2186	10172
2186	10178
2186	10250
2186	11433
2186	11457
2186	11493
2186	11495
2186	11501
2186	11530
2186	11575
2186	11755
2186	12064
2186	12150
2186	12215
2186	12268
2186	12276
2186	12304
2186	12348
2186	12408
2186	12469
2186	12528
2186	12924
2186	13301
2186	13514
2186	13624
2186	14057
2186	15711
2186	2376
2186	2390
2348	4355
2348	11110
2348	3629
2348	5300
2348	6495
2348	7187
2348	10275
2348	10424
2348	179
2348	10163
3129	3712
3129	13620
3129	13867
3129	13934
3129	74
3129	1953
3129	2186
3129	5564
3129	6234
3129	7640
3129	10415
3129	12373
3129	13046
3129	2734
3129	3485
3129	3752
3129	4088
3129	4168
3129	4308
3129	5516
3129	5770
3129	5821
3129	5920
3129	6065
3129	6223
3129	6367
3129	6590
3129	7187
3129	7409
3129	7412
3129	7442
3129	7484
3129	7647
3129	7911
3129	8038
3129	8132
3129	10292
3129	10518
3129	10566
3129	10575
3129	11091
3129	11095
3129	11241
3129	11293
3129	11465
3129	11592
3129	11990
3129	12334
3129	13357
3129	14688
3129	15057
3129	15674
3129	15930
3129	3596
3129	3598
3129	3622
3129	4270
3129	7510
3129	7769
3129	7812
3129	7901
3129	9558
3129	10178
3129	10241
3129	11286
3129	11433
3129	11493
3129	11495
3129	12339
3129	12348
3129	13509
3129	14506
3129	14514
3129	14862
3129	15641
3129	283
3129	471
3129	545
3129	2527
3268	10237
3268	13568
3268	13620
3268	15226
3268	1583
3268	2186
3268	4355
3268	7640
3268	10415
3268	11133
3268	11197
3268	15867
3268	6164
3268	8028
3268	10575
3268	11202
3268	11241
3268	11566
3268	15873
3268	15920
3268	603
3268	613
3268	644
3268	653
3268	673
3268	691
3268	705
3268	770
3268	787
3268	803
3268	945
3268	12877
4355	5300
4355	7187
4355	8038
4355	10424
4355	11088
4355	13101
4355	14656
4355	14659
4355	4368
4411	5394
4411	13867
4411	74
4411	1253
4411	7640
4411	10415
4411	12171
4411	12373
4411	13046
4411	13065
4411	2734
4411	3485
4411	3743
4411	3932
4411	5821
4411	6223
4411	6367
4411	6386
4411	6590
4411	7187
4411	7442
4411	7527
4411	7647
4411	7911
4411	8034
4411	8038
4411	8044
4411	8070
4411	8132
4411	10336
4411	10344
4411	10566
4411	10624
4411	10690
4411	11078
4411	11091
4411	11166
4411	11241
4411	11406
4411	14630
4411	15336
4411	15674
4411	15700
4411	3622
4411	7136
4411	7830
4411	9558
4411	10167
4411	11433
4411	11457
4411	11495
4411	11868
4411	12265
4411	12276
4411	12543
4411	12924
4411	13509
4411	14478
4411	15641
4411	295
4411	329
4469	3712
4469	4809
4469	5394
4469	13568
4469	13620
4469	13746
4469	13867
4469	13934
4469	15226
4469	74
4469	700
4469	2186
4469	4411
4469	5676
4469	7640
4469	10198
4469	10415
4469	10443
4469	12171
4469	12211
4469	12252
4469	12313
4469	12373
4469	12882
4469	13065
4469	13116
4469	13305
4469	15794
4469	2734
4469	3485
4469	3629
4469	3747
4469	3752
4469	3782
4469	4088
4469	4105
4469	4124
4469	4168
4469	4218
4469	5453
4469	5638
4469	5689
4469	5821
4469	5920
4469	5958
4469	6208
4469	6223
4469	6237
4469	6319
4469	6331
4469	6337
4469	6367
4469	6386
4469	6590
4469	6654
4469	6832
4469	7187
4469	7409
4469	7412
4469	7442
4469	7527
4469	7556
4469	7647
4469	7911
4469	7958
4469	7970
4469	8034
4469	8038
4469	8070
4469	8107
4469	8132
4469	8134
4469	8172
4469	8192
4469	8199
4469	8203
4469	10292
4469	10309
4469	10336
4469	10365
4469	10371
4469	10376
4469	10424
4469	10542
4469	10551
4469	10556
4469	10559
4469	10566
4469	10575
4469	10576
4469	10624
4469	10699
4469	10718
4469	10952
4469	10958
4469	10981
4469	11042
4469	11091
4469	11166
4469	11218
4469	11226
4469	11269
4469	11293
4469	11374
4469	11385
4469	11386
4469	11387
4469	11399
4469	11401
4469	11402
4469	11424
4469	11477
4469	11511
4469	11527
4469	11551
4469	11797
4469	11800
4469	11990
4469	12015
4469	12176
4469	12334
4469	13033
4469	13526
4469	13579
4469	13584
4469	14188
4469	14605
4469	14630
4469	14654
4469	14670
4469	14674
4469	14719
4469	14736
4469	14737
4469	14742
4469	14784
4469	14857
4469	14866
4469	15057
4469	15673
4469	15674
4469	15829
4469	15835
4469	15910
4469	15912
4469	15916
4469	15918
4469	775
4469	3010
4469	3047
4469	3308
4469	3605
4469	4019
4469	5031
4469	5241
4469	5263
4469	5343
4469	5480
4469	5486
4469	5510
4469	6184
4469	6785
4469	7453
4469	7486
4469	7605
4469	7805
4469	7929
4469	8272
4469	9608
4469	9629
4469	9700
4469	9704
4469	9718
4469	9755
4469	9763
4469	9836
4469	10167
4469	10174
4469	10178
4469	10209
4469	10211
4469	10241
4469	10259
4469	11005
4469	11352
4469	11433
4469	11493
4469	11495
4469	11755
4469	12031
4469	12081
4469	12276
4469	12348
4469	12501
4469	12785
4469	12924
4469	13419
4469	13506
4469	13509
4469	13510
4469	13516
4469	13539
4469	13545
4469	13860
4469	14045
4469	14472
4469	14506
4469	14805
4469	15577
4469	15641
4469	15725
4469	15727
4469	15733
4469	15735
4469	271
4469	280
4469	981
4469	1750
4469	1794
4469	1800
4469	1872
4469	2060
4469	2373
4469	2390
4469	2492
4469	2597
4584	2186
4584	7187
4584	7442
4584	7647
4584	7911
4584	7916
4584	8038
4584	10292
4584	10424
4584	10532
4584	10958
4584	11137
4584	11293
4584	11374
4584	14630
4584	14742
4584	7930
4584	8642
4584	9247
4584	10167
5464	4809
5464	13934
5464	2186
5464	6234
5464	10415
5464	11133
5464	15794
5464	3485
5464	3886
5464	4168
5464	5300
5464	5453
5464	6367
5464	7186
5464	7187
5464	8038
5464	10292
5464	10379
5464	10424
5464	10956
5464	10981
5464	11042
5464	11091
5464	11241
5464	11293
5464	11387
5464	11591
5464	14188
5464	14347
5464	14630
5464	3308
5464	3345
5464	10120
5464	10188
5464	11352
5464	11493
5464	12348
5464	12890
5464	14045
5464	292
5464	477
5464	1651
5521	13867
5521	74
5521	4411
5521	5564
5521	7640
5521	10415
5521	10578
5521	12143
5521	12211
5521	12220
5521	13046
5521	1808
5521	2734
5521	3752
5521	4168
5521	4303
5521	6545
5521	10424
5564	10415
5564	10998
5564	12054
5564	12143
5564	12211
5564	12220
5564	12262
5564	13046
5564	1808
5564	2734
5564	3752
5564	4168
5564	6367
5564	6590
5564	7442
5564	7647
5564	7759
5564	10336
5564	10424
5564	10539
5564	11091
5564	11218
5564	11269
5564	11395
5564	14742
5564	1224
5564	4284
5676	3712
5676	13620
5676	13867
5676	13934
5676	15226
5676	74
5676	1779
5676	2186
5676	4411
5676	5564
5676	6234
5676	7640
5676	10198
5676	10223
5676	10415
5676	11824
5676	12143
5676	12373
5676	13046
5676	15867
5676	1808
5676	2734
5676	3738
5676	3752
5676	3932
5676	4145
5676	4168
5676	4238
5676	4449
5676	5453
5676	5821
5676	5920
5676	5924
5676	6208
5676	6223
5676	6367
5676	6545
5676	7365
5676	7409
5676	7442
5676	7556
5676	7647
5676	7911
5676	7916
5676	7970
5676	8034
5676	8038
5676	8042
5676	8057
5676	8204
5676	10292
5676	10357
5676	10419
5676	10424
5676	10476
5676	10532
5676	10551
5676	10566
5676	10573
5676	10575
5676	10589
5676	10624
5676	10699
5676	11091
5676	11166
5676	11306
5676	11340
5676	11465
5676	11740
5676	11990
5676	13316
5676	13366
5676	13808
5676	14630
5676	14665
5676	14674
5676	14688
5676	14711
5676	14762
5676	14787
5676	14853
5676	14857
5676	14860
5676	14866
5676	14867
5676	14869
5676	14872
5676	15057
5676	15674
5676	15829
5676	15918
5676	15924
5676	138
5676	1179
5676	1183
5676	1328
5676	3308
5676	3622
5676	4428
5676	4490
5676	6773
5676	6891
5676	7206
5676	7706
5676	7830
5676	7929
5676	7930
5676	8065
5676	8472
5676	8536
5676	8847
5676	9247
5676	9608
5676	9704
5676	9718
5676	10119
5676	10132
5676	10178
5676	10194
5676	10241
5676	10259
5676	11285
5676	11433
5676	11457
5676	11493
5676	11494
5676	11495
5676	11501
5676	12271
5676	12276
5676	12282
5676	12311
5676	12341
5676	12348
5676	12924
5676	13008
5676	13241
5676	13470
5676	13509
5676	13516
5676	14045
5676	14061
5676	14062
5676	14085
5676	14506
5676	14514
5676	15312
5676	15641
5676	15711
5676	15716
5676	15727
5676	15733
5676	15735
5676	271
5676	295
5676	307
5676	329
5676	559
5676	981
5676	1613
5676	1651
5800	3712
5800	4809
5800	5394
5800	10237
5800	13568
5800	13620
5800	13746
5800	13867
5800	13934
5800	15226
5800	74
5800	700
5800	1583
5800	1779
5800	2186
5800	3268
5800	4411
5800	5676
5800	7640
5800	10198
5800	10415
5800	10533
5800	10578
5800	11197
5800	11835
5800	12171
5800	12211
5800	12252
5800	12313
5800	12373
5800	12548
5800	13046
5800	15867
5800	1808
5800	2734
5800	3485
5800	3747
5800	3752
5800	3932
5800	4024
5800	4145
5800	4168
5800	4238
5800	4303
5800	5300
5800	5453
5800	5638
5800	5689
5800	5770
5800	5920
5800	6065
5800	6211
5800	6217
5800	6294
5800	6337
5800	6386
5800	7186
5800	7187
5800	7409
5800	7424
5800	7442
5800	7484
5800	7565
5800	7911
5800	7958
5800	7970
5800	8034
5800	8038
5800	8044
5800	8107
5800	8159
5800	8172
5800	8199
5800	8221
5800	10292
5800	10309
5800	10371
5800	10551
5800	10553
5800	10566
5800	10573
5800	10575
5800	10579
5800	10624
5800	10662
5800	10952
5800	10958
5800	10981
5800	11042
5800	11091
5800	11137
5800	11166
5800	11218
5800	11241
5800	11293
5800	11315
5800	11357
5800	11378
5800	11385
5800	11393
